,호텔이름,평점,후기
401,경기전 별당채,10.0,"사장님의 친절과 세심한 배려가 매우 인상적이었습니다. 공용주차장 위치나 한옥마을 관광 정보를 문자로 미리 보내주시기도 했고, 숙박 기간동안 불편함이 없도록 소통해 주시니 너무나 편했습니다. 위치는 한옥 마을 중에서도 센터에 있어 관광하기에 딱 좋은 자리입니다."
402,경기전 별당채,8.0,저렴한가격에 잘쉬었습니다 곰팡이냄새제거해야하고 아침조식은 안나왔네요 말이없오ㅠㅠ
403,경기전 별당채,10.0,사장님이 무척 친절하고 숙소도 깔끔했습니다. 한옥마을 내에 위치해서 걸어다니기 좋고 한옥이 이뻐서 오가는 사람들이 사진찍고 가는 곳이네요~^^
404,경기전 별당채,10.0,"한옥 내부도 깔끔했고, 챙겨주셨던 과일이나 식혜, 떡 등의 간식도 맛이 좋았습니다. 한옥마을 내부에 있어 이동하기도 편리했구요. 다만 다른 숙박객들과 거실을 공유하는 것 때문에 불편한 분들이 있을 수 있겠다 싶었습니다. 전체적으로 만족하고 편하게 숙박하고 갑니다"
405,경기전 별당채,10.0,저렴한 가격에 편하게 지냈어요.... 위치도좋고 화장실도 너무 만족했어요~ 사장님이 너무친절하게 한옥마을 명소까지 소개시켜 주시네요..
406,경기전 별당채,8.0,"The location was really good, right in the middle of the Hanok village with many street shops around the area. Many street food and souvenirs that can be bought. Really good experience staying within the hanok village. Room was clean and the host that served us was really friendly and helpful. However, the room is slightly small for 5 adults (plus our luggage), there isn’t much space when we open up our bags (plus shopping). The floor mattress was slightly thin and pillows a bit hard (maybe we are just not used to it because it is our first time, but just a heads up to others who will be staying in a tradition hanok). Everything worked well (I.e. hot water and heated floor) and breakfast served was a interesting experience. Thank you for giving us a great experience in Jeonju!"
407,경기전 별당채,10.0,The location was right in the middle of Hanok village which was perfect and made it easy to find. The host was welcoming and even though she did not speak English she worked with google translate to communicate with me. The room itself was also cozy and had its own modern bathroom.
408,경기전 별당채,10.0,
409,경기전 별당채,2.0,
410,경기전 별당채,8.0,
411,경기전 별당채,10.0,
412,경기전 별당채,10.0,
413,홍란미덕,10.0,좋아요
414,홍란미덕,10.0,사장님이 친절하시고 안내도 잘해주셨어요 정말 좋은데 한옥집이라 방음이 안돼서 아쉬웠어요
415,홍란미덕,10.0,It's location and facilities are perfect.
416,홍란미덕,8.0,전체적으로 만족인데 가격이 비싼편이고 티비가 너무 작아요.....
417,홍란미덕,8.0,한옥마을에 위치하고 있어서 편하게 이동이 가능하고 추억을 가져갈수 있는 숙박이었다. 한옥이라 화장실 및 샤워를 걱정하였지만 깨끗하고 더운물도 잘 나오고 큰 불편 없어요
418,홍란미덕,8.0,뜨거운물 콸콸...좋았어요.
419,홍란미덕,10.0,"주인장님이 굉장히 친절하셨고 추천해주신 콩나물국밥집 정말 최고에요. 인생 콩나물국밥!!! 숙소 굉장히 깨끗했고 피드백도 상당히 빠릅니다. 숙소에 신경을 많이 쓰고 계신다는 느낌을 받았어요. 위치도 오목대, 전망카페와 가깝습니다. 전주에 다시 방문한다면 꼭 다시 들릴게요."
420,홍란미덕,10.0,모든게 다 좋은데 방음은 확실히...약하긴 합니다 그래도 재방문 의사는 있어요ㅋ
421,홍란미덕,8.0,한옥이라 추울줄 알았는데 너무 따뜻하고 깔끔하고 좋았습니다^^
422,홍란미덕,10.0,가려돈곳이 1박밖에 예약이 되지않아 급하게 잡고왔는데 평일에 이가격에 이정도 룸컨디션이면 가성비 좋습니다.. 오래되고 덥고..그렇게 얘기할꺼면 더비싼 호텔로 가는게 맞지요 직원분도 친절하시고 체크인을 늦게해서 12시다되서 타올부탁드렸는데 금방갖다주시고 전체적인 시설 낡은건 어쩔수없지만 나름 깔끔하고 따뜻하게 하룻밤 편히 쉬다왔습니다 중앙난방이라 덥다는 후기가 많아 더블침대 두개 있는방에서 자니 괜찮았어요 바닥이 따뜻해서 온돌방은 많이 더울꺼같아요
423,홍란미덕,10.0,"방도 따뜻하고, 깨끗하고, 사장님도 친절해서 너무 좋았어요"
424,홍란미덕,8.0,아담한 한옥집이었어요! 아이가 있어서 방을 바꿔주셨답니다!(2인실->3인실로) 깔끔하고 주인분도 친절했습니다. 왱이집 할인도 되고 ㅋㅋ 온돌도 아주 뜨근해서 밤에 잘 잤습니다. 소음도 없었어요 ㅎ
425,홍란미덕,10.0,"한옥스테이 처음 했는데 가격대비 깨끗하고 한옥마을 내에 있어서 매우 좋습니다. 단, 한옥이다보니 웃풍이있을순있어요 그래도 방바닥이 따뜻하고 안락해요. 소음은 다행히도 옆방손님들이 조용해서 괜찮았고 무엇보다 주인여자분이 너무 친절하시고 잘대해주셔서 기분좋게 지내다갑니다. 담번에 또 간다면 재방문의사있습니다."
426,홍란미덕,10.0,주인장께서 주변 안내 상세히 잘 해주셨구요 안락한분위기의 한실 경험 좋았습니다. 바닥이 자글자글 끓어서 아주 따듯하게 지냈어요^^
427,홍란미덕,10.0,가성비 좋고 친절하고 하루 묵기에 더할나위 없이 좋았습니다.
428,홍란미덕,2.0,"소음이 심합니다! 각오하고 가도 감당이 안되더군요! 호텔스닷컴 이용하면서 처음 후기남깁니다.이번만큼은 사명감을 갖고 저같은 피해가 안생기도록 해야겠다는 생각을 했거든요. 1. 주인분 너무친절합니다. 전주한옥마을 중 볼만한것 먹을만한것 물어보는데로 다체크해주시고 알려주세요. 언제나 웃는 표정도 좋습니다. 2. 한옥특유의 고즈넉함을 느낄수있고 청결하고, 한옥마을 이용에 편리한 위치입니다. ★★★3. 방음은 없다고 생각하시면 됩니다. 안되는것이 아니라 없습니다. 대화내용도 다들리고요 정말 코고는소리는 물론이고 부스럭 소리도 들립니다. 게다가, 옆방에 아이둘을 데리고 온 집이 있었는데... 아이들이 있으면 이용 삼가 추천드려요. 아이들은 기본하이톤이고 정말 끊임없이 징징대는데... 제친구가 소음 참다못해 쳐들어 가는거 간신히 말려서 밤에 맥주마시러가고 노래방갔다가 새벽에 들어갔습니다. 물론 아침 모닝콜은 옆방 애들의 징징이었구요. 소음심하다는 리뷰는 봤지만, 세계 여러 저렴한 숙소를 자주 이용해서 괜찮다고 생각했는데...여긴, 소리만 보면 혼숙이라고 봐도 될정도 였습니다. 재이용 의사는 전혀 없지만 만에 하나라도 이용한다면, 3M귀마개로는 택도없음을 경험했으니, 수면 유도제라도 챙겨 가야 할듯 합니다."
429,홍란미덕,10.0,"한옥 체험을 잘했습니다 2인실로 예약했는데, 1단계 큰 방으로 주셔서 잘 묵고 왔습니다. 개별 화장실도 있고, 한옥마을 내에 있어서 잘 놀았어요~"
430,홍란미덕,8.0,
431,홍란미덕,8.0,사장님이 너무친절하시고 맛집이나 주변에대한 문자도 주시고 숙소가 한옥마을에 있어서 편리하고 수건도 7개이고 이불도 넉넉하구 아침식사도 줘서 좋았어요 다만 숙소가 한옥마을에 있어서 밖이 시끄러울줄 알았는데 전혀아니구 오히려 옆방 방음이 하나도 안돼서 그게 불편했어요 물론 이건 게하문제가 아니라 옆방 비매너 손님때문이지만요 그리고 산모기가 몇마리 있었고 그거말곤 너무 만족하는 숙소였어요 모기약들은 사실 의미없었지만 그래도 구비를 해두셨더라구요 참고하세요 사장님께서 늦게까지 급한일에대한 전화도 받아주시구 사장님이 참친절하시더라구요 사람이 좋은게 가장 큰것같습니다 저는 결론적으로 추천합니다
432,홍란미덕,10.0,숙소 관리자님이 친절하셨어요 지도에 표시하며 식당이나 가볼곳도 알려주시고 아침식사도 좋았습니다.한옥특성상 방음이 좀 문제일거라는 설명은 들었지만 아주 조용히 잘 지냈습니다. 다른건 다 좋은데 세면대에 물이 좀 안내려가서 그게 조금 불편했네요.
433,홍란미덕,10.0,"전반적으로 만족스러운 경험이었습니다. 위치도 한옥마을 외곽 쪽에 있어서 조용한 가운데 숙박할 수 있었고, 호스트 분도 굉장히 친절하게 맛집 등의 정보를 제공하여 주셨습니다. 또한 체크인 시 세면대의 물빠짐이 다소 안좋았으나 호스트 분께서 즉각적으로 조치를 취해주셔서 문제를 해결할 수 있었습니다. 숙소 내 주차시설이 없는 점은 아쉬웠지만, 이 숙소 뿐만 아니라 주변의 다른 숙소도 마찬가지며 공용주차장을 이용하면 되므로 크게 문제될 것은 없으리라 판단됩니다. 추천해요~~"
434,홍란미덕,6.0,어린시절을 생각나게 해준 잠자리였다. 바닥에 까는 요가 조금 두뚬했으면 좋겠다.
435,홍란미덕,8.0,친절한 사장님과 깨끗한 시설에 편하게 잘 쉬고 갑니다!
436,홍란미덕,10.0,도착하자마자 사장님이 밖에 나와서 기다려주셔서 너무좋았구 친절하게 안내랑 맛집이랑 소개해주셔서 가족끼리 너무 맛있게 먹구 돌아다녔어여! 감사합니다 사장님!!!
437,홍란미덕,10.0,저희는 2박3일 5인 가족 예약을 하니 제일 큰방이였나봐요~ 5~6명정도 누워서 잘수있어요 하지만 커텐이 없어서 햇빛이 그냥 마구 쏘네용~~좀 덥구요..길가쪽 방이라 그런지 지나가는 사람들 차소리 말소리가 다들려요.... 일단 어플에서 할인하는 방이고 환불이 안되는 조건에 방을 예약했기에 태풍이 와도 달려가야 했어요....덕분에 2박3일 예약했는데 내리 비가 오네요..너무 선급하게 예약을 한건 아닌지 후회도 됐답니다... 먼저 입실 시간보다 좀 일찍 도착해서 일단 주차를 해놓고 밥을 먹기로 하고 네비를 찍고 왔는데 주차 땜에 좀 번거롭네요 특히 주말에는 차가 많아서 공영주차장도 못 들어갈것 같아요 저는 사장님이 알려준 곳에 무료로 주차를 했어요 하지만 비가와서 짐들고 애기안고 좀 힘들고 번거로웠어요.. 요즘은 어딜가든 주차 문제가 젤 우선 인것 같아요 그래도 우여곡절 끝에 입실을 했는데 친절한 사장님 덕분에 그래도 빠른 입실을 하게 되었어요~ 비가오니 어디 다니는것도 싫으네요ㅋ 저희는 밥먹고 들어와 방에서 그냥 쉬기로 했답니다 바닥이 좀 차가운 편이라서 저희는 이불을 깔고 있었어요 이불은 깨끗하고 정리도 이쁘게 되어있구요 욕실에는 캐라시스 샴푸린스 바디제품이 있구요 수건도 넉넉하니 많이 챙겨놔 주셨어요 하지만 좀 좁은편이라 씻을때 문이 나무 문인데 물이 자꾸 튀니깐 신경이 많이 쓰이네요 그리고 욕실 바닥 타일이 너무 미끄러워요 맨발로 절대 씻지마세요 골로 가실수 있어요~ 저도 두번 넘어질뻔했는데 저희 애들 두명은 아니나 다를까 넘어졌네요^^;; 미끄러우니 조심하셔야 해요 그리고 방음이 정말 안되요~~ 방이 다섯개로 나눠져 있는데 옆방에서 말하는소리 코고는 소리 다 들려요 갓 커플이 되신분들은 모텔이나 호텔을 추천합니다ㅋ 요기 사장님이 정말 솔직하시고 친절하세요~맛집과 갈만한곳을 사장님께서 추천해주시니 참고하시면 되요 오전에 조식이 빵이 있는데 이건 셀프로 음료와 알아서 드시면 되세요 저희는 옛날집이 이렇다는걸 체험 시켜주고 싶어서 예약 했는데 가성비에 비하면 좀 비싼감이 있어요~~하룻밤에 십만원 넘는 금액에 자는건 한번으로 만족할것 같아요ㅋㅋ (요약정리) 하나-한옥집이라 그런지 이상한 할아버지 냄새 같은게 나요. 냄새 민감하시분은 참고하세요 둘-욕실 타일이 엄청 미끄러워요(변기에 살짝 곰팡도 있어요ㅠ) 셋-방음이 전혀~~안되요 우리도 그렇고 코 안고는 옆방 사람들을 잘 만나야해요ㅋ 넷-방을 보면 금액이 저렴하진 않아요. 참고로 한옥마을 안에 있는 자체가 모든지 다 비싸요 다섯-여자 사장님이 정말 친절하세요~ 여섯-전용 주차장이 없어서 좀 많이 아쉽네요...주차비 까지 내야하는 부분이 생길수 있어요! 어쨌든 2박3일 잘다녀왔네요~
438,홍란미덕,6.0,한옥 체험이라는데 의미가 있습니다.
