,호텔이름,평점,후기
422,다락휴 여수 캡슐호텔 by 워커힐,8.0,역수 엑스포역에서 도보로 5분 내외... 접근성 좋고... 꺠끗하고 안락하니 좋더라구요. 저희는 퇴근하고 기차타고 새벽에 도착해서 투숙했는데.. 숙소찾으냐고 고생하지 않아서 그게 젤 좋았습니다. 다음날 아침 조식도 간편한 빵과 음료 샐러드로 간편하게 먹을수 있고 바다를 보며 먹을수 있는 뷰도 참 좋더라구요~
423,다락휴 여수 캡슐호텔 by 워커힐,8.0,침대만 좀 크고푹신하면 좋겠어요
424,다락휴 여수 캡슐호텔 by 워커힐,8.0,방 환기가 안되서 냄새가 좀 나네요~
425,다락휴 여수 캡슐호텔 by 워커힐,10.0,"기차를 이용한 출장길에 이용했는데 생각보다 침대가 넓었고 침구가 아주 마음에 들었습니다. 호텔로비가 훌륭하다고 해서 특급호텔 로비를 상상했는데 그 정도는 전혀 아니었고, 작고 아담한 북카페 분위기였습니다. 접근성이 좋아 호텔 앞에서 시티투어버스도 이용했고 어디든 택시비 5천원 내외로 다 해결되어 수시로 호텔에 들어와 커피 마시면서 쉬다가 다시 나가기 좋았습니다. 체크아웃 후에도 무료로 락커를 이용할 수 있어 편했습니다."
426,다락휴 여수 캡슐호텔 by 워커힐,8.0,여수엑스포역이랑 가깝고 다른 관광지들이랑도 가까워서 뚜벅이여행으로 적당했어요. 아쿠아리움-오동도-케이블카까지 모두 걸어서 다녔고 아침식사하는 라운지에서 바다가 보여 너무 좋았어요. 방은 작지만 캡슐호텔이라는 명성답게 어매니티가 모두 구비되어져 있어서 편리했습니다.
427,다락휴 여수 캡슐호텔 by 워커힐,10.0,"정말 잠만 주무실 분들에게 추천. 화장실이 너무 가까이 있어서 서먹한 사이의 2인에게는 비추천. 깔끔하고 조식까지 좋았는데. 옥의 티가. .밤에 근무하시는 여성직원분. 뭐 물어보면 모든 대답을 ""아까 말씀드렸는데요. .""라고 시작하시는. 들은 기억 없고, 설령 들었다하더라도 잊어버렸을수도 있는데. 꼭 대답을 그렇게 하셔야 하는지. 대답하기 귀찮으면 입구에 크게 써붙여 놓든지, 아님 체크인할때 작은 안내서 같은거 주심 좋을텐데. 저 말고 일행 3명도 똑같이 '저분은 서비스직에 종사하시면 안될것 같다'고 할 정도였어요. 주차는 투숙객 한정 체크인 시간으로부터 12시간. 라운지는 오전7시부터 밤 11시까지 사용가능. 객실 와이파이는 티비 아랫쪽에 비번 있어요. 이정도만 아시면 그 여직원분이랑 말 섞을 일 없을듯."
428,다락휴 여수 캡슐호텔 by 워커힐,6.0,화장실과 너무 붙어있고 TV가 너무 높아서 목이 아픔 한번은 화장실에서 하수구 냄새가 올라와 방을 바꾼적이 있었고 객실 체크인시 하는법을 몰라서 헤매고 있을때 담당자가 이것도 못하냐는 듯이 좀 쌀쌀맞게 응대함
429,다락휴 여수 캡슐호텔 by 워커힐,10.0,처음 갈 때 어디로 올라가야하는지 조금 헷갈린 정도? 그 외에는 점수를 뺄만한 점이 전혀 없어요.
430,다락휴 여수 캡슐호텔 by 워커힐,6.0,"위치는 좋고 방크기도 작았지만 나름 괜찮았어요. 겨울이라 히터가 돌아가서 너무 건조 했어요. 히터끄고 나선 조금 나아졌구요. 환기가 안되서인지 하얀색 이불 시트, 커버에 먼지가 너무 많이 붙어있고 공기가 너무 안좋았어요 ㅠ.ㅠ"
431,다락휴 여수 캡슐호텔 by 워커힐,8.0,"결혼 10주년으로 여수 여행 갔습니다. 대중교통을 이용하고자 여수엑스포역 앞에 있는 숙소를 선택했습니다. 우선 위치는 엑스포역을 중심으로 이동하고자 하는 분에게는 매우 큰 메리트가 있으며, 엑스포 주변이다 보니 깨끗합니다. 여수가 생각보다 많이 깨끗한 곳 이긴했습니다. 택시도 많이 있어 이동에도 좋습니다. 호텔은 매우 깨끗하고 특히 라운지이용이 정말로 맘에 들었습니다. 커피며 라운지의 배경도 매우 만족합니다. 다만, 캡슐호텔이라 답답한 곳을 기피하시는 분이라면 피하시는 것도 좋습니다. 그리고 거기 일하시는 분들도 상냥하시고 매우 친절하셨습니다. 조식은 먹을만 했습니다. 매뉴의 선택은 없지만, 가볍게 요기 정도하기에는 매우 충분했습니다."
432,다락휴 여수 캡슐호텔 by 워커힐,8.0,동선이 짧아서 편히 다녀 왔습니다 역도 가깝고 바다도 바로 보이고 주변 식당도 가깝고~ 다음에 또 이용 하러고요 감사합니다
433,다락휴 여수 캡슐호텔 by 워커힐,10.0,아주 깨끗하고 친절하여 만족했는데 라운지에서 바라보는 바다가 너무 아름 다웠습니다
434,다락휴 여수 캡슐호텔 by 워커힐,10.0,캡슐호텔이라 방이 아주 작고 외부와 연결된 창문이 없는 점은 답답했지만 아늑하고 좋았어요. 특히 로비가 크고 예뻐서 배달음식이나 이것저것 시켜서 같이 먹기도 좋고 직원분들도 다 친절하셔서 너무 좋았습니다. 조식도 간단하지만 맛있었어요 :)
435,다락휴 여수 캡슐호텔 by 워커힐,8.0,화장실 문은 꼭 닫고 자세요. 다른건 다 좋았어요
436,다락휴 여수 캡슐호텔 by 워커힐,8.0,여수 아쿠아리움에 가지고 졸라서 예약했는데 가깝고 바다가 보이는 곳에서 저렴하게 편했어요. 특히 직원들이 너무 친절해요.
437,다락휴 여수 캡슐호텔 by 워커힐,8.0,친구 예약해 줬는데 방은 작지만 깨끗했다고 합니다. 엑스포역과도 가깝고 근처 관광지랑도 가까워 위치도 최고입니다!!
438,다락휴 여수 캡슐호텔 by 워커힐,10.0,깨끗하고 청결한 룸과 직원들이 친절하고 라운지 인테리어가 매우 좋았습니다. 화장실 샤워기가 문쪽으로 배치되어있고 세면대도 작아서 물쓰기가 심리적으로 불편했습니다. 직윈들의 노고에 감사드립니다.
439,다락휴 여수 캡슐호텔 by 워커힐,10.0,2박3일간의 여행이었는데.. 숙소는 청결하고 푹신한 침대~~ 아침 조식~~마지막날 아침에 일출성공~~ 다시 방문하고 싶은 숙소..
440,다락휴 여수 캡슐호텔 by 워커힐,10.0,곧 혼자 여행가려고요 정말 딱 필요한것만 있어요 미니멀리즘의 진수 그런데 혼자라서 좋았지 둘이었으면 많이 좁았을 것 같아요
441,다락휴 여수 캡슐호텔 by 워커힐,6.0,가격대비 가성비는 괜찮은편이에요 방에서 잠만 자고 오는분에게 추천드려요 직원들이 진짜 친절했고 조식도 아침에 가볍게 먹기나쁘지않았어요 방은 침실대와 화장실이 사람하나 지나갈정도 사이공간 두고 붙어 있어서 습했어요..벽지에 물기머금은 냄새(?)같은 쿰쿰한 냄새가 낫는데 그건 어느정도 지나니까 적응했어요 근데 자는데 계속 변기에서 물이 보글보글하고 나오던데 왜그런지 모르겠어요 그냥 잠만자고오기 좋아요
442,다락휴 여수 캡슐호텔 by 워커힐,10.0,부모님 예약해드렸는데 깨끗하고 잠만 자기 충분하셨대요 대신 주차가....
443,다락휴 여수 캡슐호텔 by 워커힐,10.0,얼마나 작길래 이럴까..해서 갔는데 정말 작아요...ㅋㅋㅋㅋㅋ제친구는 사진보더니 배 안인줄 아랏다고 하더라구요..ㅋ 근데 저는 이렇게 아늑한게 너무너무 맘에 들었습니다. 작지만 방음도 다 잘되어있고~ 엄청 깨끗했어요!!!! 여행에 간거라 잠만 자면 되기때문에 저는 딱 좋더라구요 그리고 조식도 주는데 그냥 빵이랑 햄이랑 시리얼밖에 없는데도 이거조차 맛잇어요 ㅋㅋㅋ 전 정말 만족했습니당
444,다락휴 여수 캡슐호텔 by 워커힐,10.0,"좁긴했지만 침대,화장실,로비 모두 깨끗하고 좋았으며, 직원또한 친절한 모습에 감동했음"
445,다락휴 여수 캡슐호텔 by 워커힐,8.0,직원분이친절하고전반적으로깔끔함. 다만 소음이 심함
446,다락휴 여수 캡슐호텔 by 워커힐,10.0,호텔 분위기랑 뷰가 너무 좋았어요 <3
447,다락휴 여수 캡슐호텔 by 워커힐,10.0,"캡슐룸이라고 해서 걱정했는데 생각보다 아늑하고 화장실도 제대로 딸려있는 컴팩트한 룸이었습니다. 방음은 잘 안돼서 복도 소리가 잘 들렸으나 크게 거슬리지 않았어요. 저어엉말 잘 자다 왔습니다. 엑스포역 바로 앞이어서, 기차타고 오시는 분들에게 아주 편합니다."
448,다락휴 여수 캡슐호텔 by 워커힐,8.0,"직원분들이 모두 친절하셔서 좋았어요. 청결하고 조식도 퀄리티 좋고 어매니티며 침구며 숙박 전체에 대한 불만사항은 없었습니다. 다만, 아쉬웠던건 오션뷰였어요ㅠㅠ 사진상으로는 창 밖으로 바로 바다가 보이는 것같은데, 직접 묵어보니 방유리 밖으로 라운지가 있고, 라운지 유리로 바다를 보는 식이었어요.. 이게 불편했던건,, 그냥 창밖보면서 방에서 편하게 바다보면서 쉬려고 오션뷰로 예약한건데 라운지에 사람들때문에 편한 잠옷입고 창문열어놓고 오션뷰를 볼 수가 없겠떠라구요 완전 동물원 원숭이된것도아니구ㅠㅠ 왜 호텔 구조를 이렇게 구성해놓으셨는지 모르겠지만ㅠ 그래서 블라인드 내려놓고 묵어서 오션뷰를 잘 즐기지도 못한것같아 아쉽네요 이럴줄 알았으면 그냥 일반룸 묵을걸 그랬어요. 위치는 역 바로 앞이라서 기차타기도 좋고 편리한데, 주변에 식당이 마땅히 없어서 밥먹으려면 차타고 나가거나 배달시켜야해서 그건좀 불편했네요."
449,다락휴 여수 캡슐호텔 by 워커힐,10.0,깔끔했음
450,K-그랜드호스텔 여수,6.0,"이순신광장. 낭만카페,시장 등 관광지가 가까운점은 좋았습니다. 주의 할 점은 호텔이 아나라 호스텔입니다. 조식은 3성급 정도로 나오나 식사 후 개인 설겆이 해야하고 저흰 트윈룸 예약했는데 침대도 싱글 침대로 남자분이 눕기에 좀 작지 않을까 생각됩니다. 개인적으로 1박 정도로 저렴?하게 잠만 잔다면 괜찮지만 2박 하기에 좀.."
451,K-그랜드호스텔 여수,8.0,"내부가 작긴한데 깨끗하고, 호텔과 게스트하우스 중간 느낌 같아요. (아침 누구나 무료 제공은 되는데 스스로 설거지까지 해야함)그래도 재밌는 경험이었어요. 뷰는 시티뷰였는데 바깥이 상가 지붕 뷰(?) 였어요. 그냥 블라인드 치고 숙식만 해결했어요. 깨끗하고 좋아요."
452,K-그랜드호스텔 여수,8.0,"아담하고 정갈한, 상태 좋은 숙소"
453,K-그랜드호스텔 여수,8.0,즐겁게지내다옴 시내에서 멀지않아 이동이편함
454,K-그랜드호스텔 여수,8.0,아침밥도 간단히 나와서 좋았고 위치가 꿀이얐어요 근데 화장실 수압이 약하고 누가 담배를 피는지 화장실 환풍기 타고 오는 것같아요 (금연인데..) 아무튼 저는 굉장히 좋았었어요
455,K-그랜드호스텔 여수,10.0,합리적인 가격과 이순신광장가 가까운 거리.
456,K-그랜드호스텔 여수,8.0,"창문이 얼룩져서 밖이 잘 안보였던게 조금 아쉽네요ㅠㅠㅠ 숙소도 깨끗하고, 루프탑도 있고, 조식도 맛있어서 너무 기분좋게 머물다가 왔어요!ㅎㅎ"
457,K-그랜드호스텔 여수,10.0,"위치도 좋고, 청결하고 조식도 너무 맛있었어요. 다음에 여수 방문하면 또 머물고 싶어요"
458,K-그랜드호스텔 여수,6.0,제가 냄새도 피부도 좀 예민한 편이라 장마철이라 그런지 약간 쿰쿰한 냄새도 나고 이불을 덮고 있는데 약간 가려웠어요. 시장쪽이라 새벽부터 소음도 좀 있는 편이구요 휴가철이라 비교적 저렴한 가격에 조식도 제공되는 점 때문에 이용했는데 다시 이용하지는 않을듯해요
459,K-그랜드호스텔 여수,10.0,방음안된다는후기많았는데 소리잘들리긴하는데 주변방들이 다 일찍자서 그런가 괜찮았습니다. 위치도 괜찮고 가격이 싸서 괜찮습니당ㅎㅎ
460,K-그랜드호스텔 여수,10.0,대체적으로 쾌적하고 조용하고 위치도 만족합니다. 아침조식은 매우 만족했어요. 다시 또가도 좋은 곳입니다
461,K-그랜드호스텔 여수,2.0,"더블침대, 싱글침대가 있는 방을 잡았는데 더블만 들어가도 좁을 방 사이즈였고 침대와 벽 사이가 없어 침대를 밟고 다녀야 했음. 들어가자 마자 쉰내가 났고 칫솔은 재고가 없다며 주지 않음. 방은 흡연금지고 6층에 루프탑이 있는데 12시면 잠그니 흡연자는 이 점 참고 하세요"
462,K-그랜드호스텔 여수,10.0,가성비굳굳 깨끗하고조아요 친절도는걍그럼
463,K-그랜드호스텔 여수,10.0,"칫솔, 치약도 구비해놓고 방도 깨끗하고 좋은데, 주차장은 좁아요"
464,K-그랜드호스텔 여수,8.0,그럭저럭 괜찮아요.
465,K-그랜드호스텔 여수,10.0,깨끗해서 좋았구요 아침 조식이 가격대비 매우 굳입니다.
466,K-그랜드호스텔 여수,8.0,시내에 있어서 이동하기에 좋았습니다
467,K-그랜드호스텔 여수,8.0,"주변이 전부 시장이라 편의점, 마트 등이 부족해요. 사람도 너무많고 차도 많아요. 바깥 소음이 있어서 안좋았어요 방안에 모기가 있는데 모기향이 있어서 다행이었어요. 화장실에서 이상한 흙냄새??가 나는데 좀 심하게 나서 이용하기 싫었어요. 침구는 깨끗한데 침대가 너~무 작아요;; 거울이 살짝 뒤틀려서 보여지는 거울이에요. 방음 잘 안되요"
468,K-그랜드호스텔 여수,10.0,"직원분들은 친절했고, 서비스도 좋습니다."
469,K-그랜드호스텔 여수,6.0,후기를 많이 읽어보고 갔어요.. 가성비 갑이라고.. 정말 가성비는 갑입니다. 그런데 일단 주차장이 많이 협소하 구요...시장중간에 있어서 그런지 6시부터 할머니들 싸우시는소리에 잠이 깼네용... 조식도 좋고 깔끔하고 다 좋았는데 아침에 엄청 시끄러워요.. 차 소리도 좀 시끄럽구요 방음이 좀 아쉽습니다... 그래도 정말 가성비는 짱입니다.
470,K-그랜드호스텔 여수,10.0,"방이 너무 작지 않을까 걱정했는데, 괜한 걱정이었습니다 아기자기 꾸며진 부대시설들이 예뻤습니다 조식은 정말 대박입니다. 주인의 인심과 정성이 고스란히 느껴지는~ 맛있는 아침이었습니다 여수에 가게되면 이곳에서 또다시 머무르고 싶습니다"
