,호텔이름,평점,후기
404,이엘 호텔,2.0,가격만비싸고 서비스는 꽝. 에어콘도 꽝 1박26만원에 조식도별도~ 다시는 안감.
405,이엘 호텔,10.0,"전반적으로 아주 만족합니다. 그러나 뷰가 좋은 방은 밤에 파도,바람 소리가 엄청나네요....."
406,이엘 호텔,6.0,"흠., 위치는 바다 앞이라 좋았으나 시설이 너무 낡았고 방안 컨디션이 지방 모텔 수준이네요. 수건도 냄새가 나고... 하지만 BBQ 패키지는 나름 괜찮았어요. 재이용 의도는 없습니다."
407,이엘 호텔,10.0,오션뷰 스위트룸에서 바라보는 바다와 일출의 장관은 너무 좋은 추억 이었음. 가족들 모두 너무 만족한 여행 이었음. 비싼 방가격과 주차장이 부족한 것이 흠이었음.
408,이엘 호텔,6.0,"위치나 객실 전망은 아주 훌륭했습니다. 예전에 모텔이었다고 들었는데 아닌게 아니라 객실은 모텔 분위기더군요; 그래도 룸상태는 깔끔했고 특히 루프탑에서의 와인서비스는 아주 마음에 들었어요. 단, 아쉬운 점은 방음이 너무 취약했어요. 앞객실에서 웃고 떠난 소리가 새벽까지 들려왔고 아침에는 위층에서 룸청소릉 하는지 우당탕하는 소리가 들려와서 반강제로 기상했네요. 전체적으로 만족스러웠지만 이 점이 참 아쉬웠습니다."
409,이엘 호텔,8.0,가성비 좋은 호텔이예요 추천합니다
410,이엘 호텔,10.0,방이 아주 따뜻하고 깨끗하였어요. 가격대비 만족스러웠습니다.
411,이엘 호텔,4.0,베개에서 냄새가 났어요! 욕실 수건에서도 냄새나서 불쾨했어요
412,이엘 호텔,8.0,화장실이 배수가 안되서 불편했지만 전망도 좋고 룸 상태는 좋고 특히 조식이 가성비가 좋아요.
413,이엘 호텔,8.0,외관은 좀 낡은 듯하지만 숙소는 괜찮았고 저녁에 와인과 쿠키를 무료로 제공한것이 좋았습니다 바다 접근성은 최상입니다
414,이엘 호텔,10.0,깔끔하고 뷰가 정말 좋았습니다
415,이엘 호텔,10.0,"바닷가 바로 앞에 위치하여, 바다소리를 들을 수 있어 좋았습니다. 조식은 좀더 신경써서 관리해주면 더욱 좋아질 것 같아요. 조식 식당은 마음에 들었는데 음식이 별로였음."
416,이엘 호텔,6.0,"가장 기대하는 바베큐에 대해서 체크인당시 프론트에서 불친절하게 설명해주셔서 이해가 안되는 부분이 많았습니다. 알고보니 바베큐 레스토랑과 호텡이 별도로 운영되기 때문이었는데, 바베큐 장소에서 문의하라고 안내만 해주셨더라면 오해가 없을 뻔 했네요. 그리고 3인으로 예약했는데 슬리퍼, 가운, 수건 등이 3인에 맞게 배치가 안되어있었고, 침실 입구에 머리카락 뭉치가 놓여있어서 숙소 입장부터 불쾌했습니다."
417,이엘 호텔,4.0,"무조건 3시 이후 체크인 되며, 그전에 절대 체크인 되지 않음. 직원이 3시이전에 있지도 않음."
418,이엘 호텔,8.0,"룸 컨디션은 전체적으로 좋았어요.청소도 잘 되어있어 보였구요. 다만, 욕실이 너무 별로였어요. 하수구 냄새가 너무 심했어요... 화장실 갈 때마다 불쾌해서 방을 바꿔달라고 요청하려다가, 어차피 밖에서 놀고 잠만 잘거니까 그냥 이용했어요. 저녁엔 와인 이용권을 제공받아서 마시게 되었는데 가볍게 즐기기에 좋았어요."
419,이엘 호텔,8.0,만족했습니다.
420,이엘 호텔,8.0,해돋이 보러 갔는데 로얄 스위트룸에서 잘 안보여요 해가 ㅠㅠ
421,이엘 호텔,10.0,"저렴한 금액으로 안내되었고, 객실 사진이 매우 깨끗해 보여 예약후 이용하게 되었습니다. 아주 깨끗하고 조용합니다.아마도 인터넷에 좋은 호텔로 이름이 알려져 있고 다른 분들도 우리 부부와 같이 안내를 믿고 방문한 분들 이라고 생각됩니다. 하루 지내는 날 저녁 주차장을 살펴보니 꽤 넓은 주차장에 방문 차량들로 모두 들어차 있을 정도였습니다. 어르신들을 모시고 오신 분들도 많았습니다. 아주 만족한 시설과 서비스를 경험하였습니다. 라운지에서 제공하는 와인 제공 서비스까지 즐길 수 있습니다. 호텔 근무 하시는 분들께 감사드립니다..."
422,이엘 호텔,6.0,스탠다드룸 예약인데 업그레이드해준다하여 스위트룸이라고 키를받고 객실을갔는데 넓어지고 좋긴했지만 잘때 암막커튼이 없어서 불빛다들어와 너무 환했어요 방음도 안되는지 밖에서 바람소리 차소리 새벽엔 개짓는소리까지 다들리더라고요
423,이엘 호텔,8.0,"침구류 깔끔, 7층 라운지에서 무료로 무제한 제공되는 와인 마시며 여유롭게 즐기는 즐거움, 그리고 바다를 바라보며 먹는 정갈하고 격조높은 조식도 만족스러웠음."
424,이엘 호텔,10.0,바다전망으로 좋음
425,이엘 호텔,10.0,바다를 볼 수있어서 좋았습니다 잘 쉬었습니다 객실은 불편하지 않을 정도로 청결했다고 생각합니다
426,이엘 호텔,2.0,일단 객실에 들어서자마자 이상한 아저씨 냄새가 나서 딸이 다른데 다시 예약해서 가면 안되냐고 하는 걸 겨우 설득시키고 추운 날씨에 3시간 정도 환기를 시켜야 했고 룸컨디션은 이제껏 다닌 호텔 중 최악이었습니다.귀곡산장도 아니고 리모델링은 한거 같은데 창을 난립으로 마감을 했는지 실리콘이 덕지덕지 붙어 있는게 무서울 정도였습니다.침대로 너무 불편하고...아침에 커튼을 걷으니 결로가 있는지 물이 주르륵...그래도 장점은 오션뷰 하나 있네요..호텔 때문에 가족들에게 이렇게 미안한건 처음이었습니다.
427,이엘 호텔,6.0,방에 냉장고가 냉동이 되지않는 아이스크림은 못넣고 얼음도 못넣는다 프런트에서 신입직원이 불친절에 냉동고 없어 직원에게 얼음팩을 냉동해달라 부탁했건만 저희도 없다며 나중에 안 사실이지만 다른직원이 냉냉동실에 넣어주었음 주변에 부대시설 없으며 건조기가 있으면 참 좋겠고 운동화빨래 기계도 있으면 도움되겠다
428,이엘 호텔,8.0,방이랑 침구도 깨끗했고 부족하지 않게 잘 머물고 왔어요. 한 번 올라가서 4가지 와인도 무제한으로 마셨구요. 다만 방이 조금 좁았는데 두 사람이 조용히 있기엔 괜찮았어요.겨울이라 창문을 못녈었는데 여름엔 베란다에 나갈 수 있을 곳 같아요.
429,이엘 호텔,8.0,주변에 먹을거리가 없으니 호텔내에서 저녁먹길 추천합니다.매트리스가 다소 아쉽지만 가성비 따봉입니다.욕실물이 잘 안빠져서 당황했지만 시간지나면 빠집니다.
430,이엘 호텔,10.0,어머니 소꼽친구들 여행으로 후기 보고 예약해드렸는데 무척 만족해하셨습니다. 무엇보다 바다 뷰가 정말 멋지고 저녁 바베큐 시간도 좋았다고 합니다.
431,이엘 호텔,8.0,해뜨는걸 볼수잇어서 너무 좋네요 전체등이 하나라 불편하긴 합니다. 바다뷰 추천드려요~~~~
432,이엘 호텔,10.0,편안한 숙박이었습니다. 특히 맥주 와인 무제한 서비스가 좋았어요.바베큐 세트도 맛있었습니다. 가성비 좋은 호텔입니다.
433,이엘 호텔,8.0,"욕실은 대체로 깨끗한 편이나 수입이 약해서 씻기에 불편했습니다. 침구도 깨끗한 편이였고, 방도 깨끗했습니다 특히 아침식사가 좋았어요 맛도 좋고, 창밖으로 보이는 바다풍경도 좋았습니다. 이 숙박시설을 추천하는 첫번째 이유로 조식을 꼽고 싶네요ㅎㅎㅎ"
434,이엘 호텔,6.0,"비수기라 직원분들이 별로 없어, 와인무제한서비스에 대한 이용여부를 계속 물어 귀찮았습니다. 이용은 안했지만 제대로 운영관리가 안되면 비수기때 와인무제한서비스를 없애는게 어떨지... 룸은 깨끗했고,"
435,이엘 호텔,10.0,최고의 호텔
436,이엘 호텔,10.0,편안하고 좋았습니다
437,이엘 호텔,8.0,숙소청결도 등 전반적으로 만족스럽습니다. 조식 먹는 곳에서 바다뷰도 볼 수 있어 좋구요. 조식도 깔끔하고 맛납니다.
438,이엘 호텔,8.0,가성비 좋음. 속초양양 둘러보기도 좋은위치.
439,이엘 호텔,8.0,"외관은 오래된 모텔 같아 보였으나 내부는 깔끔하게 정돈되어 청결한 느낌이었고, 침구가 좋았습니다. 와인무제한도 꽤 유용했습니다!"
440,한화리조트 설악 쏘라노,10.0,깨뜻한 침구가 아주 좋았음.
441,한화리조트 설악 쏘라노,10.0,"가족 여행으로 갔는데, 건물 자체가 좀 ㅐ되긴 했는데, 침구류나 나머지 부분은 다 좋았어요. 특히 스텝분들 응대가 친절해서 기분 좋은 여행이었습니다."
442,한화리조트 설악 쏘라노,8.0,가족형 리조트라 가족여행에 적당한 가격과 방 크기 등등 대체적으로 괜찮습니다. 밥을 해먹을수 있다는게 가장 좋구요. 이불이 좀 끔찍하게... 상처딱지인지 이것저것 많이 있었어서 차에 있던 담요를 좀 가져와서 덮기는 했습니다. 객실수에 비해 엘레베이터 수가 턱없이 부족하네요 크기가 크기라도 하면 한꺼번에 많이 탈텐데 그것도 어니고. 그런것이 많이 아쉽네요. 스타벅스 있는것이 참 좋습니다.
443,한화리조트 설악 쏘라노,8.0,가성비로 가는 숙소~ 깔끔한 외관 다소 오래된 내부~ 전자레인지만 있으면 모든게 만점일듯한 숙소~!
444,한화리조트 설악 쏘라노,10.0,시설이 오래 되었다 해도 전반적으로 아주 만족했어요 워터파크도 재밌었고 부대시설이 잘 되어 있어서 편안하게 잘 다녀왔습니다.
445,한화리조트 설악 쏘라노,8.0,깨끗하고 아늑했어요~하지만 우린 외식을 해서 괜찮았지만 조리하실분들에겐 주방이 너무 작아서 힘드실것같아요.그리고 다른 후기에도 많이 얘기가 나오데 베게가 너무 높아서 잠자리가 편하지않았어요. 베게를 바꾸셔야할것같아요~
446,한화리조트 설악 쏘라노,10.0,훌륭한 시설에 대체로 만족스러웠으나 침대가 삐걱거려서 몹시 신경쓰였음.
447,한화리조트 설악 쏘라노,10.0,"2박 3일 가족여행 이었습니다. 장성한 조카들, 어린 조카들이 함께 했는데요. 어른들은 설악산 등반, 아이들은 워터파크 놀이. ^^ 아주 행복하고 모두에게 만족스러운 여행이었습니다."
448,한화리조트 설악 쏘라노,10.0,"여러명이 묶기에 좋아요! 디럭스룸은 주방이 작지만 필요한건 다 갖추고 있어서 간단한 조리는 모두 가능하고, 잠잘 공간도 넉넉해요. 욕실이 하나라 걱정했지만 전혀 불편하지 않았고, 직원들도 모두 친절해서 여행내내 좋았습니다. 저녁시간이 지나면 주차장에 차가 금방 차서 놀랐지만 건물 뒷편으로도 주차장이 넓어서 주차하는데 어렵지 않았어요."
449,한화리조트 설악 쏘라노,6.0,오래됨. 노후. 직원분들은 친절.
450,한화리조트 설악 쏘라노,8.0,5층 후편 뷰가 기대 이상으로 좋았어요. 숙소도 깔끔하고 침구도 편안한데 베개가 좀 높은 편인 것 같아요. 조금 낮고 푹신한 타입도 있으면 좋겠네요. 전체적으로 만족스러운 숙박이었습니다.
451,한화리조트 설악 쏘라노,6.0,"설악 쏘라노 가족여행으로 선택해서 처음 방문하였습니다. 외관이나 주변 경치나 시설은 너무 멋지고 훌륭하였습니다. 아쉬운점은 방,거실,주방 모든 조명이 황색등으로 어두워서 답답했고, 전자렌지가 없어 간단한 음식 데우기가 안되서 불편했습니다. 나머지는 3박동안 가족들이 편안하게 잘 지내다 왔습니다."
452,한화리조트 설악 쏘라노,10.0,깨끗하고 설악산 전경이 좋았습니다 호수산책도 훌륭했어요 담에 또 가고 싶네요
453,한화리조트 설악 쏘라노,6.0,잘 묵고 갑니다 지하 편의점에 정찰 표기가격과 계산대 판매가격이 다르며 비싸게 파는게 꽤 있네요 기분이 안좋았습니다
454,한화리조트 설악 쏘라노,10.0,즐거운 숙박이었습니다
455,한화리조트 설악 쏘라노,10.0,깔끔하고 좋았습니다
456,한화리조트 설악 쏘라노,10.0,편안하고 좋았어요 다만 침대가 너무 오래되어서 움직일때마다 삐걱거려 조금 불편하여 바닥에서 잤네요 ㅎㅎㅎ
457,한화리조트 설악 쏘라노,10.0,아이들과 함께한 여행 객실이 깨끗하고 침구도 맘에들었어요 다음에도 이용할겁니다
458,한화리조트 설악 쏘라노,10.0,좋아요~!
459,한화리조트 설악 쏘라노,8.0,압도적인 외관. 늘 강원도 여행시 자주 이용합니다. 코로나로 객실 일부를 운영하지않아 온돌/베드 선택이불가한 상태라 온돌룸을 이용. 실내는 조금 낙후 되었지만 이용하는데 큰 불편은 없음
460,한화리조트 설악 쏘라노,10.0,깨끗하고 안락했습니다
461,한화리조트 설악 쏘라노,8.0,"한화리조트의 인상은 전체적으로 좋았음. 잘 정돈된 숙소와 주변 환경 등. 그러나, 침대가 불편하였음. 전체적으로 추천함."
462,한화리조트 설악 쏘라노,10.0,전반적으로 깨끗하고 주변환경이 좋았음 그러나 사람이 많아서 시끄러웠음
463,한화리조트 설악 쏘라노,10.0,깨끗하고 아이와 함께 지매기 아주 좋았습니다. 조식도 좋구 워터피아 할인권 사용 잘했습니다
464,한화리조트 설악 쏘라노,10.0,가족여행으로 온천물 워터파크 이용하며 즐거운시간보냈어요
465,한화리조트 설악 쏘라노,10.0,"편안히 1박하였고, 지하에 편의점이나 오락실, 노래방 등 시설이 있어서 추운날씨에도 가족끼리 좋은 시간 보내는데 도움이 되었습니다. 바람이 너무 불어서 주차된 차에서 도난경보음이 울리기 시작해서 잠을 이룰수가 없었는데, 내선번호 22번인가요, 객실관리해주시는 분이 프론트에 연락해서 나름대로 정성껏 대응해 주어서 제가 고생은 했지만 점수는 잘 드리고 싶습니다."
